score	comment	comment_english
1	O rastreio do correio disse que o produto saiu do PR mas não chegou ao ES. Já reclamei por email mas não tive resposta. Já se passaram 12 dias do prazo de entrega e ainda nenhum retorno.	
4	Gostei muito do produto, recomendo .	
5	A imagem é de otima qualidade, a embalagem muito bem feita...a entrega super rapida...  Ficaram lindas na minha casa!  valew!	
3	achei que demorou demais a entrega pelo tempo da compra.	
4	O prazo de entrega poderia ter sido um pouco menor.	
1	o produto não chegou.	
5	Tudo ok.	
2	O produto foi entregue sim, inclusive antes do prazo. Veio exatamente o que escolhi, mas o produto veio com falha, parecendo até que já tinha sido usado. Deveriam ter mais cuidado e embalar melhor. 	
3	produto muito ruim não recomendo	
5	Entrega muito antes do prometido, por isso comprar aqui é surpreender o cliente. 	
3	Veio na cor marrom e não preta. Bem simples e leve. 	
4	Perfeito 	
5	muito bom recomendo.	
4	boa entrega	
1	comprei 2 celular e so madarm 1, e nato fiscal comprando os dois	
5	Vendedor ótimo em honestidade e dignidade, atendimento impecável, voltarei a comprar grato.	
5	Gostei, era realmente oq esperava, chegou bem antes do prazo! 	
5	Esperava que fosse maior! Mas é muito bonito. Recomendo. 	
5	Entraga antes do prazo!! Material excelente!!	
1	Chegou só a base do bebe conforto 	
5	bom produto	
4	Ótimo, entregar no prazo.	
5	Olá,   Me senti segura e recebi meu produto rápido.  Parabéns pelo profissionalismo!	
1	Não recebi. Passou o dia de entrega. 	
5	produto ótimo,entrega super rápida,super indico	
3	Recebi mais não está funcionando	
5	Muito satisfeita com o site. Preço em conta e entrega rápida. Estão de parabéns!	
1	Foto diferente do produto, quero a troca ou a devolução do dinheiro	
5	Veio antes do prazo! Parabéns!!!	
2	O produto chegou antes do prazo, bem embalado, porém depois de montado o portão fica torto, talvez foi no transporte que danificou e entortou o produto	
5	Excelente	
1	Na descrição do produto, ele informa que é faixa adesiva para parede, porém quando chegou ele não é adesivo pedindo para procurar quem instale! 	
5	Produto bom atende o que eu preciso, não testei ainda o carregamento da bateria por energia solar.	
3	Dia 22/02 tive que buscar o.livro nos Correios e só veio um livro ( manual de treinamento comportamental) o outro ( treinamento comportamental) nao veio e na nota fiscal esta constando os dois.	
5	Eu quero meu cartão da loja, ou não comprarei mais na loja.	
5	Que tapete mais liiiindoo!!! Perfeito. Leve e lindo demais. Felpudo!!!	
5	Produto entregue no prazo	
5	Muito rápido 	
2	A boneca que comprei simplesmente chegou dps do natal...o prazo era 3 de janeiro..so q tudo que ja comprei não demorou nem 10 dias p entrega eu arrisquei...dessa vez me decepcionei com a compra 	
1	nao posso avaliar, sem ter recebido 	
1	Produto de baixa qualidade, na foto engana bem, bota esquerdo não tem função, o digital somente funciona se vc aperta um dos dois botões da direita e logo apaga, instrução em inglês e chinês. 	
4	a capa esta ok	
2	Boa tarde, eu recebi no dia 2/04 apenas o móbile, a saia não veio na entrega. Como podemos resolver isso? O que aconteceu? 	
5	Ótima compra.Entrega antes do previsto.Parabéns lojas lannister pelo compromisso e sensatez com seus clientes.Grata	
1	Recebi o pedido faltando 1 intem Colar Lol Kindred Os Caçadores Eternos League Of Legends Azu, gostaria que o problema fosse resolvido.	
4	É bastante seguro pra mim é nota dez, muito obrigado. 	
3	Pensei que fosse maior. Também achei o inox diferente. Passei a esponja e saiu um pouco, descascou.	
5	linda carteira do jeito que queria	
5	Adorei o produto e a entrega foi rápida 	
5	Tudo ok.	
5	Entrega no prazo. Como todas as compras que fiz pela lannister.com .	
5	Produto foi entregue no prazo ótima qualidade 	
4	O produto chegou no prazo correto.	
1	Comprei dois itens iguais, só veio um!	
5	Chegou no prazo, segui as informações, e tudo certo	
5	Perfeito, comprarei novamente	
5	Não esperava que viesse tão rápido apenas os correios não cumpriram corretamente pois tive que buscá-la na agência.  Agradeço  Sem mais   Ivo Pitta	
3	O jogo americano mostrava que eram dois guardanapos, veio apenas um. Colocaram um Livro que eu não havia pedido. 	
1	Não recebi o produto ainda	
5	Entrega dentro do prazo e produto perfeito.	
1	o produto não chegou	
5	muito bom	
1	Muito demorado para fazer o estorno do dinheiro,para comunicar que o produto não está disponível, fiquei muito chateada, desorganizado.Gostaria que fizessem o meu estorno o quanto antes e que isso nã 	
3	A loja escolheu os correios como transportadora. Paguei frete pelo produto, pra o carteiro não ir ao local e colocar no sistema que foi e não tinha ninguém. Achei ridículo isso! 	
5	Excelente	
2	Realizei a compra com quase um mês de antecedência e o vencedor foi postar o produto com menos de uma semana para o prazo de entrega. Além de realizar perguntar se estava tudo ok e não ser respondido.	
5	Gostei de todo atendimento, só não gostei de ter que retirar no correio longe da minha casa, poderia ter entregado no correio mais próximo de casa. 	
4	Recebi o produto bem embalado  	
3	O PRODUTO E RAZOAVEL, MAS OUVE UM PROBLEMA, A GRELHA ESTAVA MAU SOLDADA, TIVE QUE CORRIGIR ESTA PEÇA.	
1	Ficou faltando um kit do produto, os pendente menores vieram certo os maiores ficaram faltando.	
5	O produto veio na caixa com manual e garantia. A embalagem de transporte era adequada, sinalizada como frágil e veio com a Nota Fiscal. Perfeito.	
3	me mandaram a antena com marca errada ,, ela não é pró eletronica mas de outa marca inferior a pró eletronica ,,veio com parafuso borboleta , qundo fui apertar , aborboleta espanou ...	
3	Produto bom, só achei pequeno.   	
5	Entregue no prazo.	
3	Novamente não recebi atualização de onde estava minha encomenda isso é muito ruim   	
5	  Entrega rápida.	
5	Entrega feita antes do prazo , produto de qualidade , ótima prestação de serviço ao cliente .	
1	Preciso saber se existe um prazo para receber meu produto ou se meu pedido será cancelado? 	
5	O produto foi entregue bem antes do previsto e ainda veio com um cabo extra de brinde! 	
4	muito bom	
5	Ótimo produto.	
5	Servico perfeito produto chegou antes do prazo determinado parabens 	
4	tudo conforme combinado	
5	Chegou certinho antes do prazo recomendo a todos 	
4	Otima qualidade	
3	Fiquei decepcionada por achar que era mais resistente, mais por conta do preço mesmo. Dá pra usar tranquilo.	
1	Comprei dois filtros e a embalagem chegou com apenas um filtro... E o outro?	
4	Veio tudo certo ! Só achei que a mochila fosse maior. 	
5	O baratheon è esxelente Amo adoro o baratheon	
5	muito bom fazer compras no stark	
5	Ótimo 	
5	NOTA 10	
5	ok, chegou perfeito..	
4	Entrega correta. Satisfeita	
1	Eu comprei um produto e me enviaram outro, comprei capa e película para o redmi note 4X, e mandaram para o redmi note 4, que é incompatível.  Indignação, com a falta de compromisso.	
5	gostei muito parabéns	
5	Produto excelente.  Entregue antes do prazo.  Super recomendo.	
4	Demorou um pouquinho porque fica-se ansioso pra que chegue logo. Mas foi dentro do prazo. Tudo ok. 	
5	Super recomendado	
5	Entrega rapida, e produto em perfeito estado.	
4	Produto atendeu todas as expectativas e chegou bem antes do prazo.	
1	Oi boa noite - ainda falta 01 item da compra feita.	
5	Excelente 	
5	Excelente atendimento, recomendo.	
4	recebi antes do prazo	
1	Não foi entregue Ainda tô aguardando.	
5	foi entregue antes do prazo adorei	
5	Produto original. Entregue o código e o Office foi baixado da página da Microsoft. Fácil instalação.	
4	Mas que recomendo	
5	Produtos maravilhosos	
4	devolvido ao Correio por engano da Portaria	
5	Adquiri 4 cartuchos 41 Canon e recebi somente 2 até o momento.	
1	Não estou satisfeito com o atendimento da targaryen,  Não recebi a mia encomenda, É está marcado como entregue.   	
5	Produto original e entrega super rápida.  Recomendo.	
5	Adorei a bolsa! Bonita e veio bem embalada.	
5	Linda demais. Do jeito que queria ! Entrega super rápida. Nota 10	
5	O produto é ótimo,e estou muito feliz,e ele chegou bem antes do prazo,parabéns.	
5	ÓTIMO 	
3	Eu até recebi alguns dos produtos, porém faltou 1 óleo junto com o kit que comprei 	
1	Não recebi o produto 	
5	shiow	
3	NO DIA 24/11 EFETUEI UMA COMPRA DE 2 BONECAS, O PRAZO PARA ENTREGA ESTA MARCADO P/ DIA 19/12, POREM RECEBI SOMENTE 1. E ESTOU TENDO DIFICULADES DE FALAR COM O SETOR RESPONSAVEL P/ TIRAR A DUVIDA. 	
1	Foi enviado um produto que não corresponde em absolutamente nada com oque comprei.  Com fortes indícios do engano ser proposital.  Nem mesmo em sites de televendas menos expressivos, ocorreu tal fato.	
3	Poderia ser melhor	
4	O produto estava de acordo com o anúncio.	
5	Recomendo 	
1	NÃO recebi o produto.	
1	o produto é falso, ridiculo!	
1	não recomendo porque até o momento não recebi meu produto,nem tive nenhuma informação da empresa responsavél	
1	nao sei nao recebi	
5	Entreguei antes do prazo recomendo o produto.	
1	Ainda estou aguardando a terceira unidade. Só vieram duas unidades amarradas por um barbante em embalagens individuais. Eu acho que deveriam entregar todos os produtos em uma única entrega.	
3	veio com uma peça quebrada, nada grave talvez na embalagem não tiveram cuidado	
5	Otimo	
4	Carteira de ótima qualidade, só achei ela grande, mas fora isso, ela é linda e tem um designer legal!	
5	Entrega rápida 	
3	hoje dia 22/06/17 não recebi meu pedido, sendo que no site da lannister informe que a encomenda foi entregue no dia 18/06/17, não sei o que esta acontecendo favor verificarem com seu representante ,	
2	produto de má qualidade	
1	O tecido é grosso parece mais organza 1ue cetim....nao gostei o acabamento também é muito ruim.	
5	Adorei,pena que as contas são muito miudas  	
1	Comprei duas cadeiras, uma o assento ñ encaixa corretamente e a outra veio sem as borrachinhas para acabamento	
2	O prazo de entrega não foi cumprida e só comprei para dar de presente para uma mãe que está prestes a ganhar bebê. Só comprei pelo site por conta da data de entrega 19/05, terá o parto sem a bolsa.	
3	Gostei vem simples ....mas achei MT bonita e bem acabada.	
5	Muito bom	
5	Produto dentro do que eu esperava.	
5	satisfeita com o atendimento	
1	Comprei o produto no dia 19/01 após 30 dia eu ainda não recebi meu produto. Demora demais pra entregar, se tive comprado da china já estaria aqui.	
2	o controle remoto nao funciona e ai.recomendo a loja se resolver meu problema ou o controle e so enganaçao mesmo.	
5	Produto chegou direitinho e antes, muuuito antes do prazo! Superou minhas expectativas!	
4	BOA	
4	Muito bom, recebi vários dias antes do prazo determinado, tudo embalado em plástico bolha, muito seguro.	
5	confiável	
5	Cortinas de boa qualidade e com preço bom. Gostei ?	
4	Entrega atrasou um pouco mas pouca coisa. Produto dentro do esperado. Recomendado.	
4	muito boa	
5	Eu compraria denovo	
4	Ao acompanhar o pedido pelo site, houve um erro nas informações, sendo que a entrega do celular constava dia 06/12, mas na realidade foi entregue depois, dia 08/12.	
1	Recebi um produto velho 	
5	Envio rápido.	
1	péssimo 	
5	Os correios atrasaram. 	
3	Fiquei na dúvida se o produto é original ? A fixação e diferente do que comprei no EUA. 	
3	foram comprados dois produtos e foi entregue um de cada vez	
1	Comprei o produto, passou mais de um mês não recebi. Com muitas tentativas via telefone, e-mail não tive retorno de protocolo de cancelamento e nenhuma posição. Deixou muito a desejar.	
5	boa compra, agora só acompanhar os resultados	
4	Muito bom recomendo!	
5	parabens	
4	Recebi no prazo   E o produto é de Boa qualidade.	
1	Ate a data de hoje nao foi entregue pois fui ate uma das lojas de vcs pea pedir uma solução nem o atebtende sobre me responder fizeram pra mim eu de bobo eu confiei na lojas aguardo resposta	
1	Preciso que entre em contato comigo, estou com dúvidas, sobre minhas compras.	
5	A	
3	Só achei que o relógio é muito pequeno, porém bonito.	
3	Cadeira com medidas menores da padrão!	
1	Comprei 2 kits de luminária e só foi entregue 1, mas a nota está cobrando os dois, mais a fita de led q foi para o correio muito longe da minha casa. 	
5	o produto chegou perfeito, otima qualidade, so que é do menor! 	
5	as correntes são boas, e o material também.  a corrente é grossa, servindo para masculino e feminino	
5	Entrega muito rápida e o produto veio muito bem embalado.	
3	Ainda não testei, porém o site da HP confirmou a originalidade.	
4	O produto é exatamente igual a foto q ue eu vi no site	
3	veio no tamanho errado, minha tenda é Nautika 3X3 portanto precisa ser trocada	
4	Só tive um problema pois a mochila foi entregue com um lacre q ñ estou conseguindo remover. É aquele tipo de lacre q apita na saída de lojas.	
5	👍🏻	
5	Entrega rápida, bom produto. Conforme anúncio	
4	"Recomendo este parceiro. Entregue bem embalado e antes do prazo previsto. Só estranhei não vir com um ""panfleto ou manual"" ilustrativo com especificações/descrições do produto."	
5	Adoro comprar aqui.  Tenho o que necessito, em prazo mínimo. É de se ressaltar o zelo dos funcionários na embalagem dos produtos , e no trato com os clientes. Nota Mil !	
5	recebi tudo correto me surpreendeu a entrega muito rápida estou satisfeito com a loja.	
5	Gostei muito da loja, entregou antes do prazo estipulado!!	
1	O celular Nokia (que deveria ser novo) chegou sem lacre e sem a película de proteção na tela, o que indica já ter sido usado. Além disso, o produto não funciona, pois não reconhece nenhum chip.	
5	Produto chegou antes do prazo, bem emabalado e tem ótima qualidade.	
1	Não recebi a saida maternidade vermelha q comprei.Colocaram apenas na nota , mas recebi um outro qquer, com a cor horivel.Já liguei varias vezes e ninguem me atente .Acho q vou ter q ir no procon.	
5	Tudo ok	
1	Produto de péssima qualidade	
5	Muito antes do previsto! 	
5	Poderiam mandar os produtos tudo junto num mesmo frete, assim economizaríamos na entrega, tirando isso, foram muito atenciosos e recomendo à todos!!	
5	A versatilidade e a logística são componentes da equipe do baratheon.     Muito bom.	
5	Chegou antes do prazo e em perfeito estado	
4	Entrega no prazo e o produto exatamente o que havia visualizado e comprado. Tudo cem por cento. Todas as caracteristicas divulgada do produto corresponderam. Muito bem embalado e fiquei 100% satisfeit	
