score	comment	comment_english
3	produto devolvido no ato da entrega ,nao correspondia para ninha necessidade	Product returned on delivery, did not correspond to my need
5	Produto correto bem embalado e entregue no prazo!  	Correct product well packaged and delivered on time!
5	O produto é conforme o esperado. Muito bom! Recomendo.	The product is as expected. Very good! I recommend.
1	Meu produto veio errado outro modelo fui trocar não tem mais	My product came wrong another model I went to change there is no more
5	Lindos adesivos e de ótima qualidade, adorei!!	Beautiful stickers and great quality, I loved it!!
1	O produto é otimo, mas a lannister deixa muito a desejar. O produto chegou dentro do prazo, mas era 16 dias de prazo, muito tempo de espera e tambem uns dos produtos veio ERRADO.	The product is great, but the lannister leaves a lot to be desired. The product arrived on time, but it took 16 days, a long wait and also one of the products came WRONG.
5	A entrega foi muito rápida bem antes do previsto .  Amei a Bíblia , excelente produto , de qualidade e bem embalada , chegou tudo certinho .	Delivery was very fast, well ahead of schedule. I loved the Bible , excellent product , quality and well packaged , everything arrived just right .
3	de boas	cool
3	recebi um produto que não era o meu	I received a product that was not mine
5	Produto entregue bem antes do prazo estão de parabéns nota dez em.todos os quesitos grato Marcelo	Product delivered well before the deadline, congratulations, note ten in.all questions thank you Marcelo
5	Recebi, só que o produto faltou dois parafusos também a parte do assento não é reto o que faço ela é assim? o problema foi isso ,gostei da cadeira o material bom,muito bonita prazo ótimo de entrega	I received, but the product was missing two screws also the seat part is not straight what do I do it is like this? the problem was that, I liked the chair the good material, very beautiful great delivery time
5	Excelente compra produto de qualidade e entrega rápida recomendo.	Excellent purchase quality product and fast delivery recommend.
5	Ótimo 	Excellent
5	Original ,de qualidade superior.	Original, top quality.
5	desde a compra até a entrega o atendimento foi 10	from purchase to delivery the service was 10
5	Entrega dentro do prazo estabelecido..produto correto	Delivery within the established time..correct product
3	Comprei duas unidades, foi entregue somente uma. 	Bought two units, only one was delivered.
2	Comprei o kit colcha com cortina mais até hoje não chegou o produto  	I bought the quilt kit with curtain but until today the product has not arrived
1	DEMORA NA ENTREGA ,PRODUTO RUIM RESUMO NÃO GOSTEI	DELAYED DELIVERY, BAD PRODUCT SUMMARY DIDN'T LIKE
5	Só acho que se fosse entregue através de transportadora seria mais rápido	I just think that if it was delivered through a carrier it would be faster
4	Entrega rápida, produto bem embalado.	Fast delivery, product well packaged.
5	Já sou cliente da americana a muito tempo,  Sempre foram eficiente tanto na venda como na entrega, e desta vez não foi diferente   Estou muito satisfeito obrigado americana.	I've been a customer of Americana for a long time, they've always been efficient in both sales and delivery, and this time was no different. I'm very satisfied, thank you Americana.
4	Fui bem atendido, a negociação foi normal.	I was well attended, the negotiation was normal.
5	Veio para crianças maior de 3 meses e meu bb tem um mês 	Came for children over 3 months and my bb is one month old
5	Recebi no prazo, e estou satisfeita. Recomendo o site. 	I received it on time, and I am satisfied. I recommend the site.
3	Não chegou no endereço correto, tive que retirar no correios !	It didn't arrive at the correct address, I had to pick it up at the post office!
1	aguardo resposta de vcs.	I await your response.
5	Foi entregue um e faltou um eu pedir 2 LNDF. Está faltando um.	One was delivered and one was missing and I asked for 2 LNDF. One is missing.
5	excelente	great
5	Excelente, entrega super rápida, estão de parabéns, eu recomendo	Excellent, super fast delivery, congratulations, I recommend
5	ENTREGA ANTES DO PRAZO.	DELIVERY BEFORE DEADLINE.
4	Ótima compra. 	Great buy.
5	Tudo perfeito, atendimento, produto e entrega bem antes da data prevista. 	Everything perfect, service, product and delivery well before the expected date.
4	Ótimo 	Excellent
1	No status esta dizendo que ja foi entregue, agora cade o produto??	In the status it says that it has already been delivered, now where is the product??
4	Ainda que a pulseira sei de baixíssima qualidade, o produto é bonito. 	Although the bracelet I know is of very low quality, the product is beautiful.
5	Material otimo e bom custo beneficio e chegou antes do prazo	Great material and good value for money and arrived ahead of schedule
5	Encomenda entregue bem antes do prazo, recomendo a todos.	Order delivered well before the deadline, I recommend it to everyone.
1	Compreis os 2 itens só recebi a película de vidro 	Bought the 2 items I only received the glass film
5	Produto excelente, entregue antes do prazo	Excellent product, delivered ahead of schedule
5	Uma das melhores compras que já fiz	One of the best purchases I've ever made
3	Recebi a cadeira correta, porém veio com um pequeno rasgo no parte superior do encosto.	I received the correct chair, but it came with a small tear on the top of the backrest.
3	bom dia.  efetuei a compra de 4 kits de molas 18cm ( cod. KLJ34634) e chegaram somente 3 kits.    aguardo solução para meu problema	Good Morning. I bought 4 kits of 18cm springs (cod. KLJ34634) and only 3 kits arrived. I'm waiting for a solution to my problem
5	Ótimo produto, com entrega antes do prazo.	Great product, delivered on time.
5	Muito satisfeito	Very satisfied
1	Nao recebi	Not received
1	Fiz a compra do produto para presentear uma pessoa. Após alguns dias da compra o produto passou a ser informado como indisponível. O valor já foi descontado do cartão e o produto não entregue!	I purchased the product as a gift for someone. After a few days of purchase, the product started to be reported as unavailable. The amount has already been deducted from the card and the product has not been delivered!
1	encomendei e paguei por 2 unidades do produto (Película de vidro 3D Moto X4) e somente uma foi entregue. 	I ordered and paid for 2 units of the product (Moto X4 3D Glass Film) and only one was delivered.
5	RECOMENDO	I RECOMMEND
5	GOSTARIA DE RECEBER 1 COPIA DA NF, DEVE TER EXTRAVIADO  	I WOULD LIKE TO RECEIVE 1 COPY OF THE NF, IT MUST HAVE BEEN LOST
5	Muito bom atendimento.  Pena que Os Correios demorem tanto tempo para entregar.	Very good service. Too bad the post office takes so long to deliver.
4	Entregou antes do prazo	delivered before deadline
1	Comprei 2 cartuchos e entregaram apenas 1 deles.  Esta unidade está disponível para ser devolvida.  Preciso do reembolso do valor correspondente	I bought 2 cartridges and they only delivered 1 of them. This unit is available for return. I need a refund of the corresponding amount
1	Bom gostaria muito de receber o produto esa é a primeira vez que isso acontece 	Well I would love to receive the product this is the first time this has happened
3	O gaveteiro veio com a cor errada, comprei cor rosa pink, tal como abunciada, mas chegou na cor rosa bebê. 	The chest of drawers came with the wrong color, I bought a pink color, just like the abundant one, but it arrived in baby pink.
4	Otimo	Excellent
4	O produto chegou direito e, no prazo correto.	The product arrived right and on time.
3	nota 10	use 10
1	 EU NÃO GOSTEI DO ATRASO PORQUE ERA PRESENTE DO NATAL	I DIDN'T LIKE THE DELAY BECAUSE IT WAS A CHRISTMAS GIFT
1	Não recebi nem ao menos, nenhuma notificação do destino do produto... É uma falta de respeito com o cliente.	I didn't even receive any notification of the product's destination... It's a lack of respect for the customer.
3	Prezados,    Na última compra fiquei decepcionado, o produto comprado não tem nada a ver com o descrito, em termos de qualidade e marca. Fiz o pedido de devolucao, mas nao recebi retorno.  Vou aguarda	Dear, In the last purchase I was disappointed, the product purchased has nothing to do with the description, in terms of quality and brand. I made a request for a return, but I have not received a response. I'll wait
4	O produto chegou no prazo, porém a caixa amassou na entrega e quebrou um pedaço atrás. Não afetou o uso e como foi atrás não reclamei, mas vale alertar a empresa de entrega.	The product arrived on time, but the box crumpled on delivery and broke a piece in the back. It didn't affect the use and as it went back I didn't complain, but it's worth alerting the delivery company.
5	Ótimo produto, bem embalado e entrega rápida.  Recomendo	Great product, well packaged and fast delivery. I recommend
1	Veio como eu esperava 	Came as I expected
5	satisfeito	satisfied
4	MUITO BOM	VERY GOOD
5	Não é muito agradável pois faz muito barulho qndo nos mexemos na cama,parece q tem um plástico no colchão sem contar q soa não gostei na imagem parece q é tecido qndo chega vê q é plástico.	It's not very pleasant because it makes a lot of noise when we move in bed, it looks like there's plastic on the mattress not to mention that it sounds I didn't like the picture it looks like it's fabric when it arrives you see it's plastic.
