score	comment	comment_english
3	Não foi entregue em casa .disseram que não tinha ninguém pra receber;só que tinha. Usaram o expediente mais comodo ..entregar todas as encomendas no posto do correio e o cliente se vira pra retirar...	It wasn't delivered at home. They said there was no one to receive it; They used the most convenient expedient ..deliver all orders at the post office and the customer turns around to withdraw...
5	Produto muito bom! Chegou certinho!	Very good product! It arrived safely!
4	Gostei	Liked it
3	Meu pedido ainda não foi entregue, aguardo resposta. 	My order has not yet been delivered, awaiting a response.
2	Não recebi meu produto. Não posso avaliar.  	I did not receive my product. I cannot evaluate.
5	Produto bom. Entrega rápida.	Good product. Fast delivery.
4	o acesso aos pedidos esta muito ruim, precisa melhorar muito	access to orders is very bad, needs to improve a lot
4	Cumpriram o prazo e veio tudo certinho.	They met the deadline and everything came right.
5	Chegou tudo certinho e antes do prazo!!	Everything arrived safely and ahead of schedule!!
4	Logo no primeiro dia já percebi um aumento da energia e disposição para fazer exercícios. 	On the first day, I already noticed an increase in energy and willingness to exercise.
4	duvidas:gostaria de saber se esse produto e mesmo original?a principio veio direitinho.	doubts: I would like to know if this product is even original? at first it came straight.
5	Produto de excelente qualidade e foi entregue antes do previsto.	Excellent quality product and delivered ahead of schedule.
5	Recebi o produto antes do prazo previsto.	I received the product ahead of schedule.
5	Recomendo a compra nas lannister, pois tem rapidez e confiança	I recommend buying from lannister, as it is fast and reliable
5	Tudo ocorreu conforme programado.	Everything happened as scheduled.
5	Entrega rápida e produto de qualidade	Fast delivery and quality product
5	Show entregue antes do tempo parabéns.   	Show delivered ahead of time congratulations.
5	Excelente leitor, superou minhas expectativas.	Excellent reader, exceeded my expectations.
1	O produto veio embalado apenas por um frágil envelope, o que ocasionou o fato da caixa do cartucho ficar totalmente destruída.	The product came packaged only in a fragile envelope, which caused the cartridge box to be completely destroyed.
5	Parabens a todos, estou satisfeito.	Congratulations to all, I'm satisfied.
5	Recebi antes do prazo estimado. 	I received it before the estimated time.
5	Beleza e praticidade... a entrega foi dentro do prazo. Muito bom.	Beauty and practicality... delivery was on time. Very good.
5	Parabéns pelo comprometimento dos envolvidos.  Att,	Congratulations on the commitment of those involved. Att,
3	Razoável 	Reasonable
4	Na foto o cabo está com os conectores instalados mas vieram faltando, alterem a foto.	In the photo the cable has the connectors installed but they were missing, change the photo.
1	A loja lannister é referência na entrega de seus produtos sempre comprei e recebo muito antes do prazo, mas esse parceiro, nãorecomendo.	The lannister store is a reference in the delivery of its products, I have always bought and received it long before the deadline, but I do not recommend this partner.
5	Muito bom essa loja chegou antes da data muito rápido vou continuar comprando 	Very good this store arrived before the date very fast I will continue buying
5	Muito bom	Very good
5	Adorei meu relógio,muito lindo!	I love my watch, very beautiful!
5	Muito satisfeito	Very satisfied
5	recebi antes do prazo, e tudo certo, muito satisfeita	I received it before the deadline, and everything ok, very satisfied
4	Ainda não instalei o pneu mas visualmente o produto parece bom e de procedência.	I haven't installed the tire yet but visually the product looks good and of origin.
4	Muito bom produto  Recomendo!	Very good product I recommend!
1	O produto veio fora do prazo, é só recebi porque solicitei o cancelamento.    Lamentável.	The product arrived after the deadline, I only received it because I requested the cancellation. Unfortunate.
5	Exatamente o que imaginava do produto e com a entrega antes do prazo!	Exactly what I imagined the product and with the delivery before the deadline!
1	Produto péssimo,uma das tesouras veio com empenas ,não vou enviar de volta pois sei que é um processo demorado,mas estou com o produto insatisfeito.	Terrible product, one of the scissors came with gables, I won't send it back because I know it's a long process, but I'm dissatisfied with the product.
5	extremamente rápido e eficiente.recomendo a loja  entrega foi feito com quase 20 dias de antecipação  tudo perfeito	extremely fast and efficient. I recommend the store delivery was done almost 20 days in advance everything perfect
4	Desde o dia 15 de agosto eu solicitei o cancelamento da compra em questão e até a presente data não obtive retorno. 	Since August 15th I requested the cancellation of the purchase in question and to date I have not received a response.
5	Ótima compra.	Great buy.
5	entrega rápida, material entregue na data. 	fast delivery, material delivered on time.
5	Boa. Entrega rápida.	Good. Fast delivery.
3	Gostaria de saber como proceder para receber o produto, pois ainda o quero.	I would like to know how to proceed to receive the product, because I still want it.
1	Ainda não recebi o produto. Sendo assim, não posso opinar sobre ele. Quanto a loja, deixa a desejar quanto aos prazos.	I have not received the product. So I can't comment on it. As for the store, it leaves something to be desired in terms of deadlines.
4	Produto entregue no prazo, mas apresentando uma emenda visivelmente perceptível!   Uma pena! Já tinha comprado um menor que veio perfeito.	Product delivered on time, but showing a visibly noticeable seam! A feather! I had already bought a smaller one that came perfect.
1	Fiz varias compras no mesmo dia  Já recebi todas e dessa loja nem notícia  Inclusive já veio até na fatura do meu cartão de crédito e já paguei 	I made several purchases on the same day I already received them all and from this store I didn't even notice it even came on my credit card bill and I already paid
5	Excelente vendedor, super pontual, entregou até antes do prazo.	Excellent seller, super punctual, delivered even before the deadline.
5	Alem de excelente qualidade, o produto foi entregue no prazo conforme especificação do site.	In addition to excellent quality, the product was delivered on time as specified on the website.
1	Falta de atenção e respeito com cliente	Lack of customer care and respect
1	O Fornecedor entrou em contato mas não deu nenhuma solução nem prazo de entrega, não se responsabilizou pelo atraso, colocou a culpa em uma empresa terceira, apenas comprei e quero receber.	The Supplier contacted but did not give any solution or delivery time, did not take responsibility for the delay, blamed a third party, I just bought it and I want to receive it.
1	eu fui na lojas lannister pra comprar no site lannister pensando ser seguro mero engano, me enviaram embalagem com nota nao sei se e e verdadeira ,o produto nao veio e paguei a vista no dinheiro.	I went to lannister stores to buy on the lannister website thinking it was safe, just a mistake, they sent me packaging with a note I don't know if it's real, the product didn't come and I paid cash.
5	Excelente loja e produto. Recomendo	Excellent store and product. I recommend
4	produto bom, dentro das especificações	good product, within specifications
5	Bom dia, fiz várias compras pelo site e até agora foi o único produto que não foi entregue.	Good morning, I made several purchases through the website and so far it was the only product that was not delivered.
3	Faltou indicar que seria ideal comprar o kit com a bomba para inflar o produto.   	It lacked to indicate that it would be ideal to buy the kit with the pump to inflate the product.
3	Boa	Boa
5	Foi o único lugar em que encontrei esse produto no melhor preço	It was the only place I found this product at the best price
3	O produto chegou antes da data marcada 👏👏	The product arrived before the scheduled date 👏👏
5	Muito bom	Very good
4	Bom	Bom
5	Poderiam treceirizar as entregas, porque meu pedido foi pelos correios . Não sei já estão. Obrigada. 	They could outsource the deliveries, because my order went through the post office. I don't know they are. Thanks.
4	Apesar da demora na entrega pois o produto faltava em estoque mas estava a venda , o problema foi solucionado e o produto satisfez a expectativa 	Despite the delay in delivery because the product was out of stock but was on sale, the problem was solved and the product met expectations
5	recebi o produto em perfeito estado,conforme eu precisava e esperava,além de chegar antes do prazo,super recomendado.	I received the product in perfect condition, as I needed and expected, in addition to arriving before the deadline, super recommended.
